"sn","hour_utc","pm25","pm25_cal","pm10","pm1","o3","o3_cal","co","no2","rh","temp","n_obs","pm_status","hour_complete"
"MOD-00549","2026-08-06 21:00:00",4.96559322033898,6.58697152542372,20.9498305084746,2.95728813559322,42.8250847457627,NA,484.69779661017,15.8491525423729,19.1593220338983,45.9406779661017,59,"ok",TRUE
"MOD-00549","2026-08-06 22:00:00",5.44116666666667,7.30383083333334,25.0758333333333,3.03333333333333,42.9481666666667,NA,486.326166666667,16.8093333333333,18.485,46.8,60,"ok",TRUE
"MOD-00549","2026-08-06 23:00:00",5.77033333333333,8.17491383333333,27.9818333333333,2.87866666666667,42.8733333333333,NA,522.461,16.5918333333333,18.7833333333333,46.3,60,"ok",TRUE
"MOD-00549","2026-08-07 00:00:00",5.2875,7.71016166666666,26.9483333333333,2.65216666666667,41.9968333333333,NA,608.163,12.5693333333333,21.2183333333333,43.5066666666667,60,"ok",TRUE
"MOD-00549","2026-08-07 01:00:00",3.34716666666667,4.66845466666667,10.3776666666667,2.38833333333333,41.8696666666667,NA,649.234333333333,10.34,23.9183333333333,40.5383333333333,60,"ok",TRUE
"MOD-00549","2026-08-07 02:00:00",3.20883333333333,4.3266545,8.2915,2.61083333333333,40.887,NA,673.022333333333,10.0473333333333,27.56,37.3933333333333,60,"ok",TRUE
"MOD-00549","2026-08-07 03:00:00",3.03033333333333,4.25510433333333,9.52533333333333,2.44133333333333,39.3265,NA,657.562,8.78683333333334,29.4683333333333,35.9416666666667,60,"ok",TRUE
"MOD-00549","2026-08-07 04:00:00",2.74766666666667,3.97295716666667,6.14016666666667,2.32633333333333,39.1046666666667,NA,615.006,8.11916666666666,29.7116666666667,35.225,60,"ok",TRUE
"MOD-00549","2026-08-07 05:00:00",2.68616666666667,3.87498716666666,5.54016666666667,2.3685,37.7681666666667,NA,597.8975,7.55316666666667,30.87,34.1233333333333,60,"ok",TRUE
"MOD-00549","2026-08-07 06:00:00",3.008,4.444333,10.8176666666667,2.42116666666667,31.2601666666667,NA,616.197333333333,6.36633333333333,34.335,32.2166666666667,60,"ok",TRUE
"MOD-00549","2026-08-07 07:00:00",3.305,4.74924816666667,17.9738333333333,2.54683333333333,29.4626666666667,NA,618.500666666667,5.72066666666667,35.9633333333333,31.2983333333333,60,"ok",TRUE
"MOD-00549","2026-08-07 08:00:00",3.541,5.20055666666667,15.3516666666667,2.66816666666667,23.089,NA,611.621666666667,5.67,38.3766666666667,30.2033333333333,60,"ok",TRUE
"MOD-00549","2026-08-07 09:00:00",3.80733333333333,5.43378066666667,16.7096666666667,2.92,18.6003333333333,NA,616.447333333333,5.61583333333333,39.7916666666667,29.1166666666666,60,"ok",TRUE
"MOD-00549","2026-08-07 10:00:00",4.48266666666667,5.83571433333334,14.0386666666667,3.684,19.6423333333333,NA,601.249666666666,5.632,40.4616666666667,28.96,60,"ok",TRUE
"MOD-00549","2026-08-07 11:00:00",4.321,5.39017583333333,10.3458333333333,3.791,12.3383333333333,NA,631.251166666667,6.669,48.3133333333333,28.3583333333333,60,"ok",TRUE
"MOD-00549","2026-08-07 12:00:00",5.145,5.905611,12.2753333333333,4.55633333333333,7.67266666666667,NA,654.4605,7.28,55.0183333333333,28.13,60,"ok",TRUE
"MOD-00549","2026-08-07 13:00:00",4.85633333333333,5.54341633333333,12.8693333333333,4.33133333333333,10.0125,NA,632.347,5.97766666666667,53.205,29.17,60,"ok",TRUE
"MOD-00549","2026-08-07 14:00:00",4.20066666666667,4.86492516666667,8.4845,3.759,17.822,NA,531.484,5.776,40.6266666666667,34.0716666666667,60,"ok",TRUE
"MOD-00549","2026-08-07 15:00:00",3.89169491525424,4.48453372881356,9.78525423728813,3.31559322033898,29.2435593220339,NA,354.115423728813,6.8164406779661,28.3457627118644,40.0491525423729,59,"ok",TRUE
"MOD-00549","2026-08-07 16:00:00",3.42683333333333,3.74064916666666,6.33916666666666,3.06083333333333,37.4698333333333,NA,256.561333333333,8.7515,22.0383333333333,43.7933333333333,60,"ok",TRUE
"MOD-00549","2026-08-07 17:00:00",3.39916666666667,3.63592466666667,7.696,2.9745,42.6821666666666,NA,277.705,13.7886666666667,19.0783333333333,45.89,60,"ok",TRUE
"MOD-00549","2026-08-07 18:00:00",3.3075,3.77503533333334,8.674,2.77066666666667,44.2051666666667,NA,398.384333333333,15.903,19.2166666666667,45.0566666666666,60,"ok",TRUE
"MOD-00549","2026-08-07 19:00:00",3.67033898305085,4.16495881355932,10.3405084745763,3.02220338983051,43.3001694915254,NA,523.887288135593,13.5242372881356,20.6864406779661,44.4254237288136,59,"ok",TRUE
"MOD-00549","2026-08-07 20:00:00",3.7095,4.289224,8.49966666666667,2.988,42.4781666666667,NA,494.672666666667,13.7048333333333,19.6383333333333,45.2816666666666,60,"ok",TRUE
"MOD-00549","2026-08-07 21:00:00",4.187,4.65455783333333,11.7631666666667,3.2975,44.1438333333333,NA,477.031,16.499,18.0283333333333,46.8383333333334,60,"ok",TRUE
"MOD-00549","2026-08-07 22:00:00",4.75883333333333,5.1997505,12.2618333333333,3.6685,46.435,NA,452.41,15.1368333333333,16.6516666666667,48.4183333333333,60,"ok",TRUE
"MOD-00549","2026-08-07 23:00:00",4.77118644067797,5.13688966101695,15.9293220338983,3.71457627118644,45.8740677966102,NA,508.92186440678,15.1286440677966,16.5576271186441,47.5050847457627,59,"ok",TRUE
"MOD-00549","2026-08-08 00:00:00",4.53883333333333,5.174687,15.2723333333333,3.47366666666667,44.4256666666667,NA,587.235166666667,15.8616666666667,18.3733333333333,45.2233333333333,60,"ok",TRUE
"MOD-00549","2026-08-08 01:00:00",4.91133333333333,5.86562116666667,16.5165,3.73316666666667,41.1758333333333,NA,710.875166666667,10.7108333333333,22.895,40.685,60,"ok",TRUE
"MOD-00549","2026-08-08 02:00:00",4.80816666666666,5.78954816666667,17.1538333333333,3.69466666666667,39.3415,NA,690.338,9.4765,24.5383333333333,39.1716666666666,60,"ok",TRUE
"MOD-00549","2026-08-08 03:00:00",5.08233333333333,5.9170095,15.8415,4.101,35.9683333333333,NA,673.294833333333,8.9675,26.1866666666667,37.7233333333333,60,"ok",TRUE
"MOD-00549","2026-08-08 04:00:00",5.8135,6.49234383333333,14.9118333333333,4.8565,32.8,NA,658.659333333333,8.51166666666667,27.2883333333333,36.3883333333333,60,"ok",TRUE
"MOD-00549","2026-08-08 05:00:00",8.42516666666667,9.97734903954803,50.1969491525424,5.65233333333333,38.8955,NA,676.812,10.4446666666667,36.68,33.7866666666667,60,"ok",TRUE
"MOD-00549","2026-08-08 06:00:00",6.851,7.23045633333334,8.246,6.223,36.2453333333333,NA,775.3355,8.52216666666667,50.9516666666667,28.57,60,"ok",TRUE
"MOD-00549","2026-08-08 07:00:00",6.033,6.775087,8.699,5.24583333333333,22.6066666666667,NA,765.666833333334,7.46566666666667,59.2116666666667,28.7566666666667,60,"ok",TRUE
"MOD-00549","2026-08-08 08:00:00",6.95383333333333,7.54824050000001,12.6301666666667,5.9875,18.2338333333333,NA,689.186,5.77566666666667,54.1566666666667,29.4833333333333,60,"ok",TRUE
"MOD-00549","2026-08-08 09:00:00",7.28783333333333,7.54235,11.3333333333333,6.4935,17.2151666666667,NA,617.632666666667,6.1795,52.5483333333334,29.9666666666667,60,"ok",TRUE
"MOD-00549","2026-08-08 10:00:00",9.82466666666667,11.6752325,21.0458333333333,7.19883333333333,30.086,NA,510.297666666667,5.66733333333333,40.5216666666667,30.9416666666667,60,"ok",TRUE
"MOD-00549","2026-08-08 11:00:00",12.889,15.3387721666667,24.0701666666667,9.08183333333333,32.9646666666667,NA,515.109666666667,6.13266666666666,43.0616666666667,30.505,60,"ok",TRUE
"MOD-00549","2026-08-08 12:00:00",14.2516666666667,16.716969,25.3396666666667,10.1381666666667,25.7363333333333,NA,558.912666666667,7.19783333333333,48.355,28.9166666666667,60,"ok",TRUE
"MOD-00549","2026-08-08 13:00:00",11.6845,13.4373938333333,20.4051666666667,8.74833333333333,21.1706666666667,NA,599.954,6.59416666666667,48.8433333333333,28.9516666666667,60,"ok",TRUE
"MOD-00549","2026-08-08 14:00:00",10.0578333333333,11.7243173333333,19.0463333333333,7.4485,31.0721666666667,NA,494.5355,6.0945,36.53,33.2516666666667,60,"ok",TRUE
"MOD-00549","2026-08-08 15:00:00",10.3458333333333,12.124293,19.5043333333333,7.442,36.4286666666667,NA,420.5545,7.86283333333333,30.33,36.695,60,"ok",TRUE
"MOD-00549","2026-08-08 16:00:00",9.052,9.44010966666666,13.0993333333333,7.35466666666667,40.4161666666667,NA,351.230833333333,9.093,23.6616666666667,40.9833333333333,60,"ok",TRUE
"MOD-00549","2026-08-08 17:00:00",7.876,7.4645745,11.1781666666667,6.877,44.8143333333333,NA,285.545166666667,14.1703333333333,19.2616666666667,44.6183333333333,60,"ok",TRUE
"MOD-00549","2026-08-08 18:00:00",8.45474576271187,7.78917101694916,13.6598305084746,7.39254237288136,49.3015254237288,NA,306.580169491525,16.2657627118644,16.9254237288136,46.0440677966102,59,"ok",TRUE
"MOD-00549","2026-08-08 19:00:00",8.6465,7.776614,11.693,7.72883333333333,50.9581666666667,NA,397.923,15.7171666666667,16.5533333333333,45.95,60,"ok",TRUE
"MOD-00549","2026-08-08 20:00:00",8.98883333333333,7.63085666666667,10.3516666666667,8.33566666666666,51.6031666666667,NA,406.263833333333,12.783,14.6316666666667,46.6583333333333,60,"ok",TRUE
"MOD-00549","2026-08-08 21:00:00",8.61466666666667,7.20615933333334,11.2436666666667,7.98033333333333,53.5091666666666,NA,422.9625,10.4985,13.6216666666667,48.3183333333333,60,"ok",TRUE
"MOD-00549","2026-08-08 22:00:00",7.58,5.66818,7.58,7.55,54.4605,NA,429.071,9.1495,12.5233333333333,49.4616666666667,60,"ok",TRUE
"MOD-00549","2026-08-08 23:00:00",NA,NA,NA,NA,55.1481666666667,NA,475.324,9.49316666666666,12.3033333333333,49.3816666666667,60,"thermal_cutoff",TRUE
"MOD-00549","2026-08-09 00:00:00",10.0436842105263,7.95101570175439,10.7942105263158,9.62315789473684,52.0908333333333,NA,566.723666666667,10.1663333333333,12.9083333333333,47.4433333333333,60,"ok",TRUE
"MOD-00549","2026-08-09 01:00:00",10.3876271186441,8.26635203389831,13.51,10.0366101694915,44.683220338983,NA,661.91186440678,15.3527118644068,15.1423728813559,43.9474576271186,59,"ok",TRUE
"MOD-00549","2026-08-09 02:00:00",10.5188333333333,8.73871283333333,12.7848333333333,10.1106666666667,38.1648333333333,NA,735.617666666667,13.7578333333333,19.3333333333333,39.83,60,"ok",TRUE
"MOD-00549","2026-08-09 03:00:00",9.85866666666666,8.43220449999999,13.2248333333333,9.45733333333333,37.4223333333333,NA,765.296833333334,9.92166666666667,23.695,37.2183333333333,60,"ok",TRUE
"MOD-00549","2026-08-09 04:00:00",9.57483333333333,8.10385016666666,11.5111666666667,9.33766666666667,37.8061666666667,NA,725.5995,9.46583333333334,25.6916666666667,36.2883333333333,60,"ok",TRUE
"MOD-00549","2026-08-09 05:00:00",8.21433333333333,7.47856016666667,11.2111666666667,7.84233333333333,33.5986666666667,NA,723.375833333333,8.57616666666667,29.325,34.6716666666667,60,"ok",TRUE
"MOD-00549","2026-08-09 06:00:00",5.906,6.34425366666667,11.2556666666667,5.2295,30.5161666666667,NA,736.285833333333,6.827,34.9983333333333,34.04,60,"ok",TRUE
"MOD-00549","2026-08-09 07:00:00",5.56483333333333,6.21268383333334,10.2851666666667,4.848,25.8498333333333,NA,692.731333333333,6.226,37.1,33.5466666666667,60,"ok",TRUE
"MOD-00549","2026-08-09 08:00:00",4.77866666666667,5.7042,10.2466666666667,4.07483333333333,24.352,NA,652.561,5.71716666666667,38.215,32.9333333333334,60,"ok",TRUE
"MOD-00549","2026-08-09 09:00:00",5.3205,6.11928533333333,10.7473333333333,4.59516666666667,24.6435,NA,616.827333333333,5.83533333333333,39.6883333333333,32.275,60,"ok",TRUE
"MOD-00549","2026-08-09 10:00:00",7.76533333333333,9.085632,28.264,5.8035,22.505,NA,644.766,5.9895,45.345,30.975,60,"ok",TRUE
"MOD-00549","2026-08-09 11:00:00",6.46783333333333,7.01224233333333,13.5696666666667,5.63566666666667,17.8145,NA,647.5535,5.9885,51.0333333333333,29.895,60,"ok",TRUE
"MOD-00549","2026-08-09 12:00:00",8.20966666666667,8.14305566666667,14.7096666666667,7.38516666666667,12.8325,NA,640.4805,6.00633333333333,55.7383333333334,29.0816666666667,60,"ok",TRUE
"MOD-00549","2026-08-09 13:00:00",7.19666666666666,7.5192325,13.6141666666667,6.32866666666667,10.7466666666667,NA,628.692166666667,5.54133333333333,55.5383333333333,29.5633333333333,60,"ok",TRUE
"MOD-00549","2026-08-09 14:00:00",7.2175,7.36154116666666,13.1848333333333,6.3465,12.5885,NA,560.304333333333,5.32233333333333,46.0366666666667,33.3566666666667,60,"ok",TRUE
"MOD-00549","2026-08-09 15:00:00",6.392,6.465954,11.233,5.62016666666667,22.6696666666667,NA,418.067333333333,6.38216666666667,34.2633333333333,38.3133333333333,60,"ok",TRUE
"MOD-00549","2026-08-09 16:00:00",5.51283333333333,5.39758966666667,10.356,4.89283333333333,33.1725,NA,255.954666666667,7.3865,24.4633333333333,43.3533333333333,60,"ok",TRUE
"MOD-00549","2026-08-09 17:00:00",5.18616666666667,5.10499666666667,10.29,4.48566666666667,37.5083333333333,NA,228.4935,10.4333333333333,20.4033333333333,46.3216666666667,60,"ok",TRUE
"MOD-00549","2026-08-09 18:00:00",5.53864406779661,5.42132016949152,13.2547457627119,4.74457627118644,38.7971186440678,NA,345.523898305085,12.9028813559322,19.8983050847458,46.0796610169492,59,"ok",TRUE
"MOD-00549","2026-08-09 19:00:00",6.17433333333333,6.04545033333334,11.974,5.271,40.1461666666667,NA,411.539666666667,14.0595,19.065,46.1216666666667,60,"ok",TRUE
"MOD-00549","2026-08-09 20:00:00",7.11083333333333,6.45796116666667,15.8365,6.23633333333333,43.0503333333333,NA,412.320333333333,16.2138333333333,16.9833333333333,47.2983333333333,60,"ok",TRUE
"MOD-00549","2026-08-09 21:00:00",7.35727272727273,6.68555409090909,9.32272727272727,6.47,47.6146666666667,NA,321.620166666667,13.0126666666667,13.5283333333333,49.4516666666667,60,"ok",TRUE
"MOD-00549","2026-08-09 22:00:00",NA,NA,NA,NA,48.6003333333333,NA,429.251833333333,11.3913333333333,13.405,49.89,60,"thermal_cutoff",TRUE
"MOD-00549","2026-08-09 23:00:00",NA,NA,NA,NA,48.5708333333333,NA,465.910833333333,12.5631666666667,13.0533333333333,49.3816666666667,60,"thermal_cutoff",TRUE
"MOD-00549","2026-08-10 00:00:00",9.07210526315789,7.8392349122807,12.4382456140351,8.39736842105263,43.9851666666667,NA,655.741,15.3443333333333,15.5566666666667,44.34,60,"ok",TRUE
"MOD-00549","2026-08-10 01:00:00",12.8875,13.404185,46.2016666666667,9.69216666666667,42.0766666666667,NA,794.521833333333,11.9356666666667,24.4116666666667,39.085,60,"ok",TRUE
"MOD-00549","2026-08-10 02:00:00",10.0663333333333,9.91585633333334,18.236,8.77433333333333,41.7936666666667,NA,860.578333333334,8.21033333333333,34.665,32.965,60,"ok",TRUE
"MOD-00549","2026-08-10 03:00:00",9.66616666666667,9.11957166666667,12.8833333333333,8.93933333333333,42.1671666666667,NA,773.867666666666,6.922,36.7316666666667,30.985,60,"ok",TRUE
"MOD-00549","2026-08-10 04:00:00",10.9658333333333,10.0308231666667,13.9838333333333,10.191,39.6955,NA,709.018,6.168,36.97,30.9283333333334,60,"ok",TRUE
"MOD-00549","2026-08-10 05:00:00",8.67116666666667,8.83894683333333,13.6861666666667,7.61883333333333,36.741,NA,689.389333333333,6.64266666666667,40.6283333333333,31.0716666666666,60,"ok",TRUE
"MOD-00549","2026-08-10 06:00:00",7.66216666666667,7.6738695,11.4115,6.97716666666667,32.903,NA,675.618666666667,6.29783333333333,44.7516666666667,30.725,60,"ok",TRUE
"MOD-00549","2026-08-10 07:00:00",6.7445,7.14081433333333,10.2036666666667,6.03983333333333,29.1145,NA,637.5465,5.96133333333333,45.845,30.295,60,"ok",TRUE
"MOD-00549","2026-08-10 08:00:00",7.23033333333333,7.6862325,12.2541666666667,6.33833333333333,20.5741666666667,NA,631.327833333333,5.4115,49.4083333333333,29.64,60,"ok",TRUE
"MOD-00549","2026-08-10 09:00:00",7.50516666666667,7.849849,11.0496666666667,6.68366666666667,16.2266666666667,NA,616.052666666667,5.60333333333333,52.4933333333333,28.5683333333333,60,"ok",TRUE
"MOD-00549","2026-08-10 10:00:00",7.403,7.79772716666668,10.8251666666667,6.6045,12.7751666666667,NA,606.324,5.617,54.945,27.6533333333333,60,"ok",TRUE
"MOD-00549","2026-08-10 11:00:00",7.7675,8.1524325,12.6391666666667,6.84883333333333,8.10633333333333,NA,622.110666666667,6.30933333333333,60.785,26.8783333333333,60,"ok",TRUE
"MOD-00549","2026-08-10 12:00:00",7.94083333333333,8.32325983333333,14.4555,6.95516666666667,2.0465,NA,613.9645,6.1095,62.73,26.4733333333333,60,"ok",TRUE
"MOD-00549","2026-08-10 13:00:00",9.80333333333333,9.61017283333334,18.4831666666667,8.65016666666667,0.907,NA,622.819833333333,6.1195,61.65,27.7633333333333,60,"ok",TRUE
"MOD-00549","2026-08-10 14:00:00",8.23233333333333,7.98321933333333,13.312,7.45533333333333,13.8903333333333,NA,513.2055,5.3735,46.2533333333333,32.3516666666667,60,"ok",TRUE
"MOD-00549","2026-08-10 15:00:00",7.535,7.25186983333333,11.4621666666667,6.83333333333333,24.1733333333333,NA,408.2615,6.34783333333333,36.7383333333333,36.3766666666667,60,"ok",TRUE
"MOD-00549","2026-08-10 16:00:00",7.2815,6.9270735,10.2178333333333,6.56983333333333,33.3058333333333,NA,345.468166666666,7.20716666666667,29.8866666666667,39.9366666666667,60,"ok",TRUE
"MOD-00549","2026-08-10 17:00:00",7.41881355932204,6.98608610169492,11.4010169491525,6.61457627118644,39.3328813559322,NA,307.996610169492,8.35711864406779,25.1033898305085,42.3220338983051,59,"ok",TRUE
"MOD-00549","2026-08-10 18:00:00",7.40583333333333,7.16330666666666,13.275,6.39616666666667,43.2841666666667,NA,336.035833333333,10.1378333333333,22.2766666666667,43.4683333333333,60,"ok",TRUE
"MOD-00549","2026-08-10 19:00:00",7.386,6.8962705,14.5335,6.483,45.9818333333333,NA,389.007666666667,12.165,21.635,44.39,60,"ok",TRUE
"MOD-00549","2026-08-10 20:00:00",7.852,7.277792,14.154,6.94883333333333,47.1033333333334,NA,456.673166666667,13.5958333333333,20.685,43.8233333333333,60,"ok",TRUE
"MOD-00549","2026-08-10 21:00:00",7.28135593220339,6.90562118644068,12.7042372881356,6.31864406779661,49.0347457627119,NA,441.670847457627,16.7477966101695,18.5677966101695,45.5508474576271,59,"ok",TRUE
"MOD-00549","2026-08-10 22:00:00",7.44283333333333,6.90870683333334,11.0195,6.56966666666667,49.4713333333333,NA,487.834666666667,17.3706666666667,18.93,45.7683333333333,60,"ok",TRUE
"MOD-00549","2026-08-10 23:00:00",7.32233333333334,6.89052866666667,10.7623333333333,6.43666666666667,48.6293333333333,NA,523.032666666667,17.439,18.5816666666667,45.3633333333333,60,"ok",TRUE
"MOD-00549","2026-08-11 00:00:00",7.3,6.88159783333334,12.2915,6.484,48.8905,NA,567.836333333333,15.5493333333333,19.9883333333333,43.3483333333333,60,"ok",TRUE
"MOD-00549","2026-08-11 01:00:00",11.8496666666667,11.645186,29.5403333333333,9.7315,44.2798333333333,NA,741.001666666667,11.9641666666667,29.9266666666667,37.8833333333333,60,"ok",TRUE
"MOD-00549","2026-08-11 02:00:00",8.1035,7.63002,10.9516666666667,7.58316666666667,39.44,NA,769.583166666667,8.15966666666666,36.1766666666666,33.505,60,"ok",TRUE
"MOD-00549","2026-08-11 03:00:00",9.03,9.21905033333334,25.439,7.58616666666667,41.1618333333333,NA,693.0585,8.4925,39.445,32.5133333333333,60,"ok",TRUE
"MOD-00549","2026-08-11 04:00:00",9.98866666666667,11.5101256666667,26.6446666666667,7.42433333333333,37.2533333333333,NA,708.4135,6.76333333333334,45.205,30.6366666666667,60,"ok",TRUE
"MOD-00549","2026-08-11 05:00:00",7.9735,9.97299966666667,24.536,5.58583333333333,34.35,NA,625.711833333333,6.17683333333333,42.9666666666667,30.885,60,"ok",TRUE
"MOD-00549","2026-08-11 06:00:00",6.91316666666666,7.98166583333333,15.2508333333333,5.61033333333333,34.4036666666667,NA,600.857666666667,6.058,43.785,30.515,60,"ok",TRUE
"MOD-00549","2026-08-11 07:00:00",7.10533333333333,7.74637083333333,12.1741666666667,6.13833333333334,33.7813333333333,NA,577.561166666667,6.07516666666667,43.8966666666667,30.0933333333333,60,"ok",TRUE
"MOD-00549","2026-08-11 08:00:00",9.00966666666667,8.798915,13.1566666666667,8.17533333333333,27.2645,NA,594.243833333333,6.0275,48.0816666666667,29.5166666666667,60,"ok",TRUE
"MOD-00549","2026-08-11 09:00:00",9.59116666666666,8.98321466666667,14.1643333333333,8.8985,23.6288333333333,NA,588.346666666667,5.41966666666667,48.7633333333333,29.11,60,"ok",TRUE
"MOD-00549","2026-08-11 10:00:00",7.73766666666666,7.52922983333333,10.4355,7.24116666666667,23.5265,NA,578.051666666667,5.67083333333333,48.6933333333333,29.515,60,"ok",TRUE
"MOD-00549","2026-08-11 11:00:00",4.77,5.6813415,9.83716666666666,4.201,30.9491666666667,NA,548.4865,6.07633333333333,48.495,29.295,60,"ok",TRUE
"MOD-00549","2026-08-11 12:00:00",4.88966666666667,5.73094366666666,7.104,4.4385,33.0523333333333,NA,567.0155,7.45416666666667,53.8433333333333,27.665,60,"ok",TRUE
"MOD-00549","2026-08-11 13:00:00",7.826,8.738525,21.9583333333333,6.34783333333333,29.9801666666667,NA,578.497,6.84716666666667,55.355,27.7583333333333,60,"ok",TRUE
"MOD-00549","2026-08-11 14:00:00",7.34616666666667,7.1429205,9.3085,6.90733333333333,29.5925,NA,539.714333333333,5.56233333333333,47.5433333333333,30.575,60,"ok",TRUE
"MOD-00549","2026-08-11 15:00:00",6.234,6.615408,12.5776666666667,5.44483333333333,32.6801666666667,NA,474.722166666667,5.89266666666667,39,34.3083333333333,60,"ok",TRUE
"MOD-00549","2026-08-11 16:00:00",4.69516666666667,4.94635266666667,7.20033333333333,4.328,37.3013333333333,NA,381.6155,7.2395,30.8983333333333,37.785,60,"ok",TRUE
"MOD-00549","2026-08-11 17:00:00",5.58033333333333,5.45760816666667,8.23383333333333,5.21733333333333,41.301,NA,380.809666666667,9.17533333333333,27.9316666666667,38.84,60,"ok",TRUE
"MOD-00549","2026-08-11 18:00:00",6.46083333333333,6.25356066666667,11.0696666666667,5.86216666666667,42.2458333333333,NA,409.665833333333,9.647,26.0833333333333,39.7966666666667,60,"ok",TRUE
"MOD-00549","2026-08-11 19:00:00",6.83266666666667,6.66040366666666,12.679,6.055,43.0813333333333,NA,442.637666666667,10.089,25.4,40.5733333333333,60,"ok",TRUE
"MOD-00549","2026-08-11 20:00:00",7.03033333333333,6.9563975,11.3858333333333,6.136,43.454,NA,460.907166666667,10.6353333333333,23.4283333333333,41.3516666666667,60,"ok",TRUE
"MOD-00549","2026-08-11 21:00:00",6.80084745762712,6.6887472881356,11.3547457627119,5.90305084745763,45.2372881355932,NA,437.065084745763,13.1513559322034,20.8372881355932,43.2220338983051,59,"ok",TRUE
"MOD-00549","2026-08-11 22:00:00",6.65016666666667,6.70289583333333,12.1641666666667,5.6315,47.368,NA,469.645333333333,15.6475,20.1833333333333,43.7633333333333,60,"ok",TRUE
"MOD-00549","2026-08-11 23:00:00",6.7285,6.67461266666667,13.8153333333333,5.75216666666666,47.5178333333333,NA,517.450333333333,15.5455,20.5283333333333,43.4116666666667,60,"ok",TRUE
"MOD-00549","2026-08-12 00:00:00",5.58533333333333,5.80916183333333,10.1195,4.84866666666667,47.7758333333333,NA,585.3045,12.9805,23.1216666666667,41.2516666666667,60,"ok",TRUE
"MOD-00549","2026-08-12 01:00:00",4.3255,4.74963116666667,7.19983333333333,3.94083333333333,46.5031666666667,NA,598.001333333333,10.9358333333333,23.9216666666667,38.575,60,"ok",TRUE
"MOD-00549","2026-08-12 02:00:00",4.0055,4.54665233333333,6.923,3.7705,45.2745,NA,595.399166666667,10.7006666666667,25.1316666666667,35.725,60,"ok",TRUE
"MOD-00549","2026-08-12 03:00:00",3.97833333333333,4.56207983333333,5.3655,3.8285,45.2181666666667,NA,612.610333333333,9.94033333333334,27.7966666666667,33.92,60,"ok",TRUE
"MOD-00549","2026-08-12 04:00:00",3.73433333333333,4.4291255,4.5885,3.60316666666667,44.4835,NA,626.773833333333,8.46116666666667,31.0433333333333,32.9633333333333,60,"ok",TRUE
"MOD-00549","2026-08-12 05:00:00",3.771,4.47805833333333,5.06666666666666,3.6375,43.0931666666667,NA,611.8775,7.76166666666667,32.2066666666667,32.365,60,"ok",TRUE
"MOD-00549","2026-08-12 06:00:00",3.816,4.58431233333333,6.638,3.62616666666667,39.9738333333333,NA,602.1485,7.31883333333333,33.9533333333333,31.625,60,"ok",TRUE
"MOD-00549","2026-08-12 07:00:00",3.66683333333333,4.63749816666667,7.51216666666667,3.36766666666667,39.0565,NA,600.490166666667,7.101,35.35,31.155,60,"ok",TRUE
"MOD-00549","2026-08-12 08:00:00",2.99866666666667,4.38550266666666,11.4503333333333,2.48933333333333,41.8133333333333,NA,602.052,7.70116666666666,38.885,30.5766666666667,60,"ok",TRUE
"MOD-00549","2026-08-12 09:00:00",2.52966666666667,3.83905133333333,4.35766666666667,2.37483333333333,40.0665,NA,607.522666666667,7.67016666666667,42.7866666666667,28.9433333333333,60,"ok",TRUE
"MOD-00549","2026-08-12 10:00:00",2.14883333333333,3.68573183333333,4.46283333333333,1.92633333333333,38.4146666666667,NA,586.333333333333,7.2725,43.0083333333333,28.8116666666666,60,"ok",TRUE
"MOD-00549","2026-08-12 11:00:00",3.77653846153846,4.99016365384616,9.90711538461539,3.27788461538461,37.2819230769231,NA,612.478846153846,8.31711538461539,50.7461538461539,28,52,"ok",TRUE
"MOD-00549","2026-08-12 12:00:00",2.56933333333333,4.22956416666667,8.14416666666667,2.12083333333333,37.0925,NA,578.121333333333,8.1435,50.7316666666667,27.12,60,"ok",TRUE
"MOD-00549","2026-08-12 13:00:00",2.24833333333333,4.06349333333333,9.37666666666667,1.75233333333333,35.8378333333333,NA,578.903,8.43583333333333,54.5266666666667,26.3433333333333,60,"ok",TRUE
"MOD-00549","2026-08-12 14:00:00",1.97616666666667,3.65221416666667,7.56083333333333,1.64633333333333,32.6283333333333,NA,579.908333333333,7.484,54.0866666666667,26.905,60,"ok",TRUE
"MOD-00549","2026-08-12 15:00:00",2.80583333333333,3.84945833333333,5.04166666666667,2.67833333333333,35.8258333333333,NA,531.0905,5.99216666666667,45.3266666666667,29.9683333333333,60,"ok",TRUE
"MOD-00549","2026-08-12 16:00:00",2.47333333333333,3.54897433333333,3.827,2.3425,37.9668333333333,NA,478.213166666667,5.956,39.665,32.2716666666667,60,"ok",TRUE
"MOD-00549","2026-08-12 17:00:00",2.7695,3.54466533333333,4.65066666666667,2.61633333333333,39.548,NA,426.269,7.417,32.4366666666667,36.0083333333333,60,"ok",TRUE
"MOD-00549","2026-08-12 18:00:00",3.43916666666667,3.94795233333333,7.35466666666667,3.12016666666667,41.4965,NA,350.621833333333,8.84466666666667,26.2666666666667,39.5416666666667,60,"ok",TRUE
"MOD-00549","2026-08-12 19:00:00",3.867,4.7244615,13.9588333333333,3.08283333333333,42.7156666666667,NA,414.4575,10.3931666666667,25.995,39.5483333333333,60,"ok",TRUE
"MOD-00549","2026-08-12 20:00:00",3.54233333333333,3.938531,5.042,3.235,42.6913333333333,NA,433.434333333333,10.5321666666667,24.6216666666667,41.3183333333333,60,"ok",TRUE
