sn,hour_utc,n_obs,ws_mean,u_mean,v_mean
MOD-00548,2026-08-30 02:00:00,60,4.692833333333334,-2.7270911956144004,-1.9415873617042165
MOD-00548,2026-08-30 03:00:00,60,6.417166666666666,-5.791463310207519,-2.4715776632053004
MOD-00548,2026-08-30 04:00:00,59,1.8988135593220345,-0.5503654578959257,-1.6817510932471802
MOD-00548,2026-08-30 05:00:00,60,2.1015,1.2620966785493484,-0.7122168308195952
MOD-00548,2026-08-30 06:00:00,60,3.8455000000000004,3.760767119197155,-0.16416828989526808
MOD-00548,2026-08-30 07:00:00,60,1.9683333333333333,0.8411432226841833,-0.4543361057764347
MOD-00548,2026-08-30 08:00:00,60,1.199166666666667,0.1849209770782087,0.004843034427892786
MOD-00548,2026-08-30 09:00:00,60,2.936000000000001,2.5101817715635026,-0.9744476205693342
MOD-00548,2026-08-30 10:00:00,60,3.767499999999999,3.287014457065125,-1.0453920853210348
MOD-00548,2026-08-30 11:00:00,60,1.7558333333333336,1.0405083704945763,-0.595318665061031
MOD-00548,2026-08-30 12:00:00,60,1.2438333333333333,0.8070824288810637,0.4878324565068935
MOD-00548,2026-08-30 13:00:00,60,1.4625000000000001,1.3327468463607426,0.49896099342707345
MOD-00548,2026-08-30 14:00:00,60,1.7956666666666659,0.8362322692349744,-1.5258663721080457
MOD-00548,2026-08-30 15:00:00,60,3.581833333333333,1.31627571073379,-3.215359256884532
MOD-00548,2026-08-30 16:00:00,60,3.328166666666666,2.3115035527341385,-1.9838367313781446
MOD-00548,2026-08-30 17:00:00,59,3.465084745762711,2.3482855949963515,-2.027351591646674
MOD-00548,2026-08-30 18:00:00,60,3.188,2.2382536844150196,-0.8709095230986097
MOD-00548,2026-08-30 19:00:00,60,3.4146666666666663,-0.8032195052206267,-0.41932924895040563
MOD-00548,2026-08-30 20:00:00,60,2.959,-0.8110740057728293,-0.6915970082332189
MOD-00548,2026-08-30 21:00:00,60,3.1781666666666655,-0.5027124582630205,-0.7538004594524952
MOD-00548,2026-08-30 22:00:00,59,2.892203389830509,-0.9707864867998708,1.7734143284420851
MOD-00548,2026-08-30 23:00:00,60,4.147666666666668,-2.891876570775557,1.7977485359704397
MOD-00548,2026-08-31 00:00:00,60,3.0508333333333337,-2.5783778920135885,1.0770628694932385
MOD-00548,2026-08-31 01:00:00,60,2.5613333333333332,-2.4202209547862887,0.3359030549521511
MOD-00548,2026-08-31 02:00:00,60,5.4895000000000005,-4.947384777213047,-1.8990907570014635
MOD-00548,2026-08-31 03:00:00,60,5.7825,-5.471509362243457,-1.217122338216786
MOD-00548,2026-08-31 04:00:00,60,3.2481666666666666,-2.780801864716439,-0.9342298314355393
MOD-00548,2026-08-31 05:00:00,60,2.0965000000000003,-0.4489542348841424,-1.7609311934246368
MOD-00548,2026-08-31 06:00:00,59,1.4296610169491526,-0.12977733640402234,-0.9259735400661014
MOD-00548,2026-08-31 07:00:00,60,1.5008333333333328,0.9705627828468779,0.2688552137973545
MOD-00548,2026-08-31 08:00:00,60,2.166333333333333,1.4633368895180767,-1.397778081768118
MOD-00548,2026-08-31 09:00:00,60,3.4324999999999997,2.1128103648182113,-2.4864555290648704
MOD-00548,2026-08-31 10:00:00,60,2.1086666666666662,0.7224327735278994,-1.001966342763253
MOD-00548,2026-08-31 11:00:00,60,9.593666666666662,-8.290071458429017,-3.315006866406052
MOD-00548,2026-08-31 12:00:00,60,6.374833333333334,-2.1022494413356654,5.789562001710303
MOD-00548,2026-08-31 13:00:00,60,4.097666666666668,-1.31672477290729,2.139439056231325
MOD-00548,2026-08-31 14:00:00,60,4.933166666666666,2.0901295666667354,-4.4092795336501736
MOD-00548,2026-08-31 15:00:00,60,3.4613333333333345,2.4438059442100672,-1.6709995311083135
MOD-00548,2026-08-31 16:00:00,60,5.4958333333333345,-4.720663106989505,-1.0144946326257303
MOD-00548,2026-08-31 17:00:00,60,7.277666666666665,-6.782283735443802,-1.9004562621906964
MOD-00548,2026-08-31 18:00:00,60,6.128500000000001,-5.575747215250341,1.294602931941749
MOD-00548,2026-08-31 19:00:00,59,2.76542372881356,2.1107996479381717,1.3136664520750878
MOD-00548,2026-08-31 20:00:00,60,2.6100000000000003,2.087590991391322,0.8171902310482863
MOD-00548,2026-08-31 21:00:00,60,3.0820000000000007,2.253196602595096,-1.4519747287046691
MOD-00548,2026-08-31 22:00:00,60,3.0475000000000008,2.5673010362000714,-1.1203230953034546
MOD-00548,2026-08-31 23:00:00,60,4.364333333333334,3.930106284298236,1.05364614272867
MOD-00548,2026-09-01 00:00:00,60,2.2245000000000004,1.8387266912869118,0.9009909892910747
MOD-00548,2026-09-01 01:00:00,60,2.6671666666666662,2.4606825351837913,0.9737345474086757
MOD-00548,2026-09-01 02:00:00,60,2.46,2.379233356751372,0.11068856936728272
MOD-00548,2026-09-01 03:00:00,60,2.4171666666666662,2.342923805358112,0.055663322570425604
MOD-00548,2026-09-01 04:00:00,60,2.7256666666666662,2.560990567277862,-0.498539181015201
MOD-00548,2026-09-01 05:00:00,60,2.3306666666666676,1.1998353290090988,-1.7512517914226857
MOD-00548,2026-09-01 06:00:00,60,1.427666666666667,1.2074225537273737,-0.6170221588172294
MOD-00548,2026-09-01 07:00:00,60,2.939666666666667,2.040157736413842,-2.038268395829473
MOD-00548,2026-09-01 08:00:00,59,2.222033898305085,1.9853915180582853,-0.8189679278011514
MOD-00548,2026-09-01 09:00:00,60,2.3966666666666665,1.4621026997607152,-1.861368611350412
MOD-00548,2026-09-01 10:00:00,60,2.0911666666666675,1.0957506626295777,-1.6862024084864018
MOD-00548,2026-09-01 11:00:00,60,2.249166666666667,2.11498683689805,-0.6441130360169322
MOD-00548,2026-09-01 12:00:00,60,2.442666666666667,2.3266829040380177,-0.6182799238905761
MOD-00548,2026-09-01 13:00:00,60,2.3345000000000002,1.9245748445099349,-1.2485305531315758
MOD-00548,2026-09-01 14:00:00,60,2.866000000000001,2.3258011585095537,-1.4487221292366186
MOD-00548,2026-09-01 15:00:00,60,2.8425000000000002,2.561233157740084,-0.6734399155953084
MOD-00548,2026-09-01 16:00:00,60,2.6906666666666665,2.126696058644728,0.1323351294549752
MOD-00548,2026-09-01 17:00:00,60,2.371333333333333,1.4440416021483609,-0.8651969647945361
MOD-00548,2026-09-01 18:00:00,60,2.211666666666666,0.11774776248495794,-0.7946432676152233
MOD-00548,2026-09-01 19:00:00,60,2.6323333333333325,-0.850372764771894,-1.2028494162339731
MOD-00548,2026-09-01 20:00:00,60,3.1643333333333334,-1.9249283177050718,0.31590728922309286
MOD-00548,2026-09-01 21:00:00,59,3.1254237288135593,-1.9010012414079365,0.645206475956454
MOD-00548,2026-09-01 22:00:00,60,3.8543333333333334,-2.8329811026043616,1.062873473456456
MOD-00548,2026-09-01 23:00:00,60,4.752166666666667,-3.547361176472854,2.1158994715760406
MOD-00548,2026-09-02 00:00:00,60,4.4235000000000015,-4.01007117012002,0.4352485194911103
MOD-00548,2026-09-02 01:00:00,60,3.662166666666666,-2.7248507457218856,2.2839274609104714
MOD-00548,2026-09-02 02:00:00,60,2.0413333333333328,-1.770304096391787,0.805325490167425
MOD-00548,2026-09-02 03:00:00,60,1.9838333333333336,-1.842055147813821,-0.20374141517576516
MOD-00548,2026-09-02 04:00:00,60,1.031666666666667,-0.13343721599082134,-0.9061538641592973
MOD-00548,2026-09-02 05:00:00,59,1.524237288135593,1.1512849921166326,-0.7917776577207828
MOD-00548,2026-09-02 06:00:00,60,2.494166666666667,1.7303537921166574,-1.7666750034054077
MOD-00548,2026-09-02 07:00:00,60,1.8158333333333334,1.180340105130463,-1.357310815797944
MOD-00548,2026-09-02 08:00:00,60,2.4081666666666663,1.0947979524761684,-2.019439287590165
MOD-00548,2026-09-02 09:00:00,60,1.1676666666666662,0.6138398519187204,-0.7588110024662137
MOD-00548,2026-09-02 10:00:00,60,1.5468333333333326,1.2067025190851635,-0.2396277855497712
MOD-00548,2026-09-02 11:00:00,60,2.5641666666666665,2.5257592107195705,0.1612179377451829
MOD-00548,2026-09-02 12:00:00,60,2.412333333333334,2.2854000603319373,-0.6785710509734512
MOD-00548,2026-09-02 13:00:00,60,2.5038333333333336,1.8808456924261263,-1.5998466417878605
MOD-00548,2026-09-02 14:00:00,60,3.5213333333333336,2.477544717711145,-2.4618711342133732
MOD-00548,2026-09-02 15:00:00,60,3.5448333333333335,1.922306895113625,-2.874686932360689
MOD-00548,2026-09-02 16:00:00,60,2.785333333333332,0.14652432504087862,-2.248280187252604
MOD-00548,2026-09-02 17:00:00,59,2.5962711864406773,-0.7247086774297588,-1.1629601072582931
MOD-00548,2026-09-02 18:00:00,60,3.0285000000000006,-1.8814807502528477,0.7543889714139751
MOD-00548,2026-09-02 19:00:00,60,4.153333333333333,-3.032942306416267,1.5568825876907944
MOD-00548,2026-09-02 20:00:00,60,4.399166666666669,-3.505421728436372,1.2110807944724695
MOD-00548,2026-09-02 21:00:00,60,5.053,-0.15228456652442396,-4.686236715349051
MOD-00548,2026-09-02 22:00:00,60,6.05116666666667,2.2459130658336415,-5.487519111317829
MOD-00548,2026-09-02 23:00:00,60,5.4725,1.0986933254702367,-5.278938788382553
MOD-00548,2026-09-03 00:00:00,60,4.6831666666666685,1.1832797960748918,-4.379719535810683
MOD-00548,2026-09-03 01:00:00,60,3.6776666666666675,1.0167715620201352,-3.475572407465956
MOD-00548,2026-09-03 02:00:00,60,2.697,1.4493522927999178,-2.2328973550577076
MOD-00548,2026-09-03 03:00:00,60,4.629500000000001,2.934990520763237,-3.517491540228989
MOD-00548,2026-09-03 04:00:00,59,4.095932203389831,1.5349355522780315,-3.72396918121619
MOD-00548,2026-09-03 05:00:00,60,2.3776666666666673,0.9209942093165459,-2.152280227260304
MOD-00548,2026-09-03 06:00:00,60,1.3314999999999997,0.343008909902528,-0.9018111035344499
MOD-00548,2026-09-03 07:00:00,60,2.6786666666666665,1.355168993763659,-2.246968339259256
MOD-00548,2026-09-03 08:00:00,60,2.9945000000000004,1.31915332319625,-2.6537732351452905
MOD-00548,2026-09-03 09:00:00,60,3.7458333333333327,1.7221836226282856,-3.2821469090803608
MOD-00548,2026-09-03 10:00:00,60,3.0465000000000004,1.7648709731171126,-2.4160274872897127
MOD-00548,2026-09-03 11:00:00,60,2.5035000000000003,2.2123970583649433,-1.0937729627223844
MOD-00548,2026-09-03 12:00:00,60,2.0495,0.9985842782484181,-1.7136525586534967
MOD-00548,2026-09-03 13:00:00,60,1.5330000000000006,-1.1520956469996841,0.23229154679278144
MOD-00548,2026-09-03 14:00:00,60,1.566666666666667,-1.0642342764846406,-0.5773236078976706
MOD-00548,2026-09-03 15:00:00,60,2.0053333333333336,0.9958112726772861,-1.199664722007108
MOD-00548,2026-09-03 16:00:00,60,2.789166666666667,1.6213117535338546,-2.089479373146316
MOD-00548,2026-09-03 17:00:00,59,3.2633898305084745,1.234531098498568,-2.7680792184862852
MOD-00548,2026-09-03 18:00:00,60,3.4194999999999998,0.055326275725443616,-3.019570705207221
MOD-00548,2026-09-03 19:00:00,60,2.4570000000000003,0.14195034651718777,-1.817870565001965
MOD-00548,2026-09-03 20:00:00,60,2.524166666666667,0.12318227743955266,-0.9879176891350183
MOD-00548,2026-09-03 21:00:00,60,2.7471666666666663,-0.06016927690676409,-1.2291508768988135
MOD-00548,2026-09-03 22:00:00,60,3.8066666666666675,-2.3958340888748455,-2.584435156095931
MOD-00548,2026-09-03 23:00:00,60,4.3581666666666665,0.2055227160155707,-4.207583124771673
MOD-00548,2026-09-04 00:00:00,60,7.1789999999999985,3.0507157817357267,-6.343003529571445
MOD-00548,2026-09-04 01:00:00,60,6.308500000000001,2.9465135657669967,-5.503060957208794
MOD-00548,2026-09-04 02:00:00,60,4.867166666666666,1.8178167452550555,-4.428297045422132
MOD-00548,2026-09-04 03:00:00,60,3.2615000000000003,1.9200359072897186,-0.7395348231099875
MOD-00548,2026-09-04 04:00:00,60,2.879,2.3938656211644496,-1.3640548167468092
MOD-00548,2026-09-04 05:00:00,60,2.139333333333333,1.6693056758812697,-1.2579677597102625
MOD-00548,2026-09-04 06:00:00,59,2.385593220338983,1.739277347245371,-1.5778224611664429
MOD-00548,2026-09-04 07:00:00,60,1.7723333333333329,1.5113995905120774,-0.6264271936431224
MOD-00548,2026-09-04 08:00:00,60,1.5291666666666666,1.2875535215634841,-0.7385028574622832
MOD-00548,2026-09-04 09:00:00,60,2.0236666666666667,1.8515963978311851,-0.6699972650498225
MOD-00548,2026-09-04 10:00:00,60,1.491666666666667,1.35780376134048,-0.36833477029311584
MOD-00548,2026-09-04 11:00:00,60,1.8989999999999998,1.3018104789651934,-0.9114171100206374
MOD-00548,2026-09-04 12:00:00,60,2.5225,1.9284305343852624,-1.5361649982654904
MOD-00548,2026-09-04 13:00:00,60,2.3766666666666665,2.0941814376436567,-0.963243315923861
MOD-00548,2026-09-04 14:00:00,60,3.323500000000001,2.9216741959115042,-1.3312121567943533
MOD-00548,2026-09-04 15:00:00,60,3.9688333333333343,2.40415433734607,-2.9391656700896474
MOD-00548,2026-09-04 16:00:00,60,4.815499999999998,3.1603203539429847,-3.335661079963315
MOD-00548,2026-09-04 17:00:00,60,3.7398333333333342,1.0641090213090172,-2.934487962197891
MOD-00548,2026-09-04 18:00:00,60,3.8416666666666677,1.7849908214925656,-2.8265132792724414
MOD-00548,2026-09-04 19:00:00,59,3.2827118644067794,-0.19985319689883235,-0.6209021991808433
MOD-00548,2026-09-04 20:00:00,60,3.224666666666666,-1.8419388105660892,-0.8612504764031983
MOD-00548,2026-09-04 21:00:00,60,5.0315,-4.143838579080344,-1.5190270887865378
MOD-00548,2026-09-04 22:00:00,60,5.165000000000001,-4.140772994075876,-2.0551900946534274
MOD-00548,2026-09-04 23:00:00,60,5.177999999999999,-3.9051999306875422,-2.9653555372819254
MOD-00548,2026-09-05 00:00:00,60,4.584666666666666,-3.83732965866903,-1.8826460172994883
MOD-00548,2026-09-05 01:00:00,59,4.072033898305085,-3.3228608689973407,-2.0319218672598622
MOD-00548,2026-09-05 02:00:00,60,3.051,-2.461832756553054,-1.727743830816006
MOD-00548,2026-09-05 03:00:00,60,2.586666666666667,0.2731919055160541,-2.325619495800116
MOD-00548,2026-09-05 04:00:00,60,4.250500000000001,1.6843902105758046,-3.8658514156348343
MOD-00548,2026-09-05 05:00:00,60,4.0313333333333325,2.0875187803374993,-3.170126614565936
MOD-00548,2026-09-05 06:00:00,60,3.471833333333333,2.390606740177943,-2.4830691078654556
MOD-00548,2026-09-05 07:00:00,60,3.3689999999999993,1.9586448232421672,-2.6887853886090656
MOD-00548,2026-09-05 08:00:00,60,1.8031666666666666,1.110773035972355,-1.3937719311208636
MOD-00548,2026-09-05 09:00:00,60,2.1599999999999993,1.2770032184428317,-1.7095608634906578
MOD-00548,2026-09-05 10:00:00,60,2.1823333333333332,1.5498136304948216,-1.5019020752033923
MOD-00548,2026-09-05 11:00:00,60,2.071833333333333,1.4187268974875622,-1.4849749548640625
MOD-00548,2026-09-05 12:00:00,60,2.071833333333333,1.7416849759400945,-1.0742495430941286
MOD-00548,2026-09-05 13:00:00,60,3.040166666666666,2.6457381858423394,-1.3700638174923936
MOD-00548,2026-09-05 14:00:00,59,4.41186440677966,3.5488970453802593,-2.507301248563232
MOD-00548,2026-09-05 15:00:00,60,3.373999999999998,2.1145955459904746,-2.2592211369032573
MOD-00548,2026-09-05 16:00:00,60,2.201000000000001,0.5939500378187995,-1.3424559749845704
MOD-00548,2026-09-05 17:00:00,60,3.067500000000001,-1.4534883074084333,1.3425410486190659
MOD-00548,2026-09-05 18:00:00,60,3.5561666666666656,-2.4089213799685414,1.0056097336440475
MOD-00548,2026-09-05 19:00:00,60,3.3465000000000007,-2.345110936868265,0.8413643138017525
MOD-00548,2026-09-05 20:00:00,60,3.913333333333333,-2.1131467775508344,1.9827298996051508
MOD-00548,2026-09-05 21:00:00,59,5.411864406779659,-4.199051495688924,2.71010383232649
MOD-00548,2026-09-05 22:00:00,36,5.272499999999999,-4.152898954375912,1.4723869579240147
MOD-00549,2026-08-10 00:00:00,60,6.225833333333336,-0.356822339793711,6.195345672097177
MOD-00549,2026-08-10 01:00:00,60,9.688999999999995,-4.925099424701404,-6.574590223047664
MOD-00549,2026-08-10 02:00:00,60,7.365499999999999,-4.286329040369425,4.072773047017915
MOD-00549,2026-08-10 03:00:00,60,4.027333333333333,-1.3438423102413852,0.7366619656372215
MOD-00549,2026-08-10 04:00:00,60,3.3301666666666665,-1.3407942114123859,-2.201268252921529
MOD-00549,2026-08-10 05:00:00,60,3.5645,-1.6337081665244573,-1.7448791288754324
MOD-00549,2026-08-10 06:00:00,60,4.737166666666667,-2.0438475837492294,-3.4408136114249066
MOD-00549,2026-08-10 07:00:00,60,2.9971666666666668,0.9103456451960654,-0.9188872430279456
MOD-00549,2026-08-10 08:00:00,60,2.051666666666667,1.481786420643978,-0.5203071619044929
MOD-00549,2026-08-10 09:00:00,60,1.5405000000000002,-0.8937428504928796,0.43917146833130627
MOD-00549,2026-08-10 10:00:00,60,1.744333333333333,-1.010493019114958,0.04983854878112725
MOD-00549,2026-08-10 11:00:00,60,1.3166666666666667,0.5296526573150317,-0.9060497867424918
MOD-00549,2026-08-10 12:00:00,60,2.187500000000001,1.3981400001106683,-0.6944243454046195
MOD-00549,2026-08-10 13:00:00,60,3.894333333333333,2.4408791394625022,-3.000998911982734
MOD-00549,2026-08-10 14:00:00,60,6.042166666666666,3.7793941172741206,-4.633098675371077
MOD-00549,2026-08-10 15:00:00,60,6.734333333333334,4.349771262543405,-5.043294579877348
MOD-00549,2026-08-10 16:00:00,60,5.699166666666666,-0.8299332718718151,-4.17954445174623
MOD-00549,2026-08-10 17:00:00,59,5.1235593220338975,-2.3490549242269996,-3.5571750132733615
MOD-00549,2026-08-10 18:00:00,60,4.2876666666666665,-2.1235174006334194,-1.785046342480334
MOD-00549,2026-08-10 19:00:00,60,4.705333333333335,-2.137730847377419,1.3238345727381864
MOD-00549,2026-08-10 20:00:00,60,6.972333333333335,-4.9821341571707185,-0.01801614131760696
MOD-00549,2026-08-10 21:00:00,59,5.318305084745764,-3.7625845760405126,1.9415318746006307
MOD-00549,2026-08-10 22:00:00,60,5.126333333333332,-3.7528532197756186,0.607550553648546
MOD-00549,2026-08-10 23:00:00,60,5.281666666666667,-3.267169098150049,2.5350850476622733
MOD-00549,2026-08-11 00:00:00,60,6.039666666666667,-4.692124198869919,0.929032098782955
MOD-00549,2026-08-11 01:00:00,60,11.880333333333336,-7.907393387046733,-7.450153109322065
MOD-00549,2026-08-11 02:00:00,60,11.464166666666667,-7.661978261346632,-8.359173751763427
MOD-00549,2026-08-11 03:00:00,60,13.215666666666666,-11.976543195162936,-4.990709722951714
MOD-00549,2026-08-11 04:00:00,60,9.314666666666666,-6.167786120889929,-4.450776998937368
MOD-00549,2026-08-11 05:00:00,60,4.638000000000001,3.5714798370090017,-2.1844335611823973
MOD-00549,2026-08-11 06:00:00,60,4.530333333333334,3.369991873453644,-2.642184965940332
MOD-00549,2026-08-11 07:00:00,60,2.6083333333333343,-2.290835303090782,-0.16629283003450882
MOD-00549,2026-08-11 08:00:00,60,3.8680000000000003,-1.7245487592597917,-3.239804967761199
MOD-00549,2026-08-11 09:00:00,60,3.119166666666666,1.498701032537828,-2.657933228219076
MOD-00549,2026-08-11 10:00:00,60,5.977166666666666,3.4560301339375075,-4.83941263086111
MOD-00549,2026-08-11 11:00:00,60,7.277833333333331,4.597601560582132,-5.536155529371681
MOD-00549,2026-08-11 12:00:00,60,8.143999999999998,-1.6575660860930828,-5.546882241304667
MOD-00549,2026-08-11 13:00:00,60,6.7799999999999985,-6.188454335319977,-2.3531042339763286
MOD-00549,2026-08-11 14:00:00,60,3.4614999999999996,-2.9678960253236837,-0.7929866840935659
MOD-00549,2026-08-11 15:00:00,60,4.635833333333334,-0.1812002095995184,3.853518992414124
MOD-00549,2026-08-11 16:00:00,60,5.247166666666669,0.4895272719064667,4.682562485839928
MOD-00549,2026-08-11 17:00:00,60,8.080166666666667,-2.1412748674736375,7.715235754929776
MOD-00549,2026-08-11 18:00:00,60,6.6751666666666685,-2.1230382976226574,6.165750092614707
MOD-00549,2026-08-11 19:00:00,60,6.8503333333333325,-2.331543929193879,6.2317879228917485
MOD-00549,2026-08-11 20:00:00,60,6.283499999999998,-0.966568879608627,5.922523235125267
MOD-00549,2026-08-11 21:00:00,59,6.592372881355934,-1.1620688361934666,6.262250756283456
MOD-00549,2026-08-11 22:00:00,60,6.9750000000000005,-1.5464345742877244,6.416717789113681
MOD-00549,2026-08-11 23:00:00,60,5.485833333333332,-2.1200294614548847,4.186329738641314
MOD-00549,2026-08-12 00:00:00,60,7.9021666666666635,-6.237175024837855,3.924992945878761
MOD-00549,2026-08-12 01:00:00,60,9.400000000000002,-8.993738871838243,1.8079935753400533
MOD-00549,2026-08-12 02:00:00,60,7.2343333333333355,-6.957465804717989,0.06609009876820673
MOD-00549,2026-08-12 03:00:00,60,8.032,-7.5228228619762545,-2.658361666878699
MOD-00549,2026-08-12 04:00:00,60,6.1273333333333335,-5.801714132039496,-1.7882210064892565
MOD-00549,2026-08-12 05:00:00,60,4.264999999999999,-4.057391984787331,-0.4601148900032621
MOD-00549,2026-08-12 06:00:00,60,3.626833333333332,1.3105547322549773,-1.8706451112103322
MOD-00549,2026-08-12 07:00:00,60,6.005666666666665,3.985956412658255,-4.418430055161346
MOD-00549,2026-08-12 08:00:00,60,9.491333333333333,5.090388400260671,-7.84342819619416
MOD-00549,2026-08-12 09:00:00,60,3.5378333333333334,0.995175389991069,-3.0247299700803505
MOD-00549,2026-08-12 10:00:00,60,6.556166666666669,3.937381676549414,-5.124995758787288
MOD-00549,2026-08-12 11:00:00,52,6.053846153846154,0.6042451566351347,-5.135732590629306
MOD-00549,2026-08-12 12:00:00,60,7.059499999999999,3.6182037720201543,-5.997585737599748
MOD-00549,2026-08-12 13:00:00,60,6.8569999999999975,3.6978579415667325,-5.6868233186957555
MOD-00549,2026-08-12 14:00:00,60,6.858999999999998,4.596510834775011,-4.945752351594247
MOD-00549,2026-08-12 15:00:00,60,7.422833333333334,4.323835949894372,-5.862057168872214
MOD-00549,2026-08-12 16:00:00,60,3.8618333333333346,1.1260426055066683,-3.4123278858406043
MOD-00549,2026-08-12 17:00:00,60,2.9323333333333332,-0.35236456902385455,-1.8565797287460584
MOD-00549,2026-08-12 18:00:00,60,2.5371666666666663,0.2233909819218596,-0.6681020078280154
MOD-00549,2026-08-12 19:00:00,60,3.871,2.352611917879178,-1.57510293202226
MOD-00549,2026-08-12 20:00:00,60,3.7316666666666674,0.9448180866166475,-2.5203532817498466
MOD-00549,2026-08-12 21:00:00,59,4.489322033898304,0.9378272605251253,-3.323375936247251
MOD-00549,2026-08-12 22:00:00,60,7.254166666666668,-5.245133025486457,-3.6253102780323774
MOD-00549,2026-08-12 23:00:00,60,2.122666666666667,-0.7548291915607716,0.061633490539058915
MOD-00549,2026-08-13 00:00:00,60,7.644,-2.9841361293364645,-6.310108902380238
MOD-00549,2026-08-13 01:00:00,60,7.6160000000000005,-3.9321001966865787,-5.284984156778115
MOD-00549,2026-08-13 02:00:00,60,4.098999999999999,-2.208572269915693,-3.0556441610135754
MOD-00549,2026-08-13 03:00:00,60,6.470166666666665,-3.014579362590964,-5.353501558967554
MOD-00549,2026-08-13 04:00:00,60,4.521333333333334,-4.100500914544628,0.01349535134909936
MOD-00549,2026-08-13 05:00:00,60,5.003166666666668,0.5445261052061199,4.143693365884339
MOD-00549,2026-08-13 06:00:00,60,3.0718333333333314,2.558336395617123,1.2663493027336892
MOD-00549,2026-08-13 07:00:00,60,3.8171666666666684,3.4593804341632635,-0.1659125577237979
MOD-00549,2026-08-13 08:00:00,60,7.151666666666666,5.855687522431418,-3.927685728734695
MOD-00549,2026-08-13 09:00:00,60,2.9408333333333325,2.657762025013812,-0.12480216849321427
MOD-00549,2026-08-13 10:00:00,60,5.732333333333331,5.0061773688877915,-2.4586361440169395
MOD-00549,2026-08-13 11:00:00,60,3.2933333333333334,1.973679613248761,-2.1123076598222124
MOD-00549,2026-08-13 12:00:00,60,2.76,-0.5859425507459693,-2.437197369801783
MOD-00549,2026-08-13 13:00:00,60,2.9835000000000003,1.735198776043971,-2.25777079898205
MOD-00549,2026-08-13 14:00:00,60,2.834666666666666,2.3365438924048543,-1.204457063088926
MOD-00549,2026-08-13 15:00:00,60,6.7855,5.22527986940622,-3.74159916864135
MOD-00549,2026-08-13 16:00:00,60,5.619166666666667,1.7819006001716307,-5.127797448712359
MOD-00549,2026-08-13 17:00:00,60,5.388166666666664,2.3006852537155305,-4.6372510051035345
MOD-00549,2026-08-13 18:00:00,60,5.6034999999999995,1.6941000507525676,-4.844193613112917
MOD-00549,2026-08-13 19:00:00,60,5.5666666666666655,1.915441506459821,-3.6741176614853273
MOD-00549,2026-08-13 20:00:00,60,5.0360000000000005,1.3347145060858978,-2.8498663203097174
MOD-00549,2026-08-13 21:00:00,60,5.1226666666666665,1.0611084434267692,-2.6206373849660904
MOD-00549,2026-08-13 22:00:00,60,5.709,3.2796740270703877,2.505628957165237
MOD-00549,2026-08-13 23:00:00,60,3.300333333333334,-0.8761043271557859,2.0702501109089133
MOD-00549,2026-08-14 00:00:00,60,6.311000000000001,4.745821194175452,-3.9145396573510727
MOD-00549,2026-08-14 01:00:00,60,4.512833333333334,-3.128841452590044,-0.37903326956094996
MOD-00549,2026-08-14 02:00:00,60,3.728333333333332,-1.607243852010709,1.1412638848594834
MOD-00549,2026-08-14 03:00:00,60,3.831,-3.1693087966739757,1.7043975423386646
MOD-00549,2026-08-14 04:00:00,60,3.0283333333333333,-0.32817731068717276,2.0784259194251007
MOD-00549,2026-08-14 05:00:00,60,3.5306666666666677,2.1357776145162477,-2.772518999338525
MOD-00549,2026-08-14 06:00:00,60,2.7035000000000005,0.4467110983486313,-2.458114783308289
MOD-00549,2026-08-14 07:00:00,60,4.163500000000001,2.51214828820498,-3.2705725487706063
MOD-00549,2026-08-14 08:00:00,60,3.627499999999998,2.0285380762667167,-2.747361932870229
MOD-00549,2026-08-14 09:00:00,60,4.083500000000001,2.455895469938304,-3.183184567729752
MOD-00549,2026-08-14 10:00:00,60,2.8221666666666665,2.044923828317741,-1.440000847860505
MOD-00549,2026-08-14 11:00:00,60,1.3949999999999996,0.3101370818381394,-0.42998220141868965
MOD-00549,2026-08-14 12:00:00,60,1.792166666666667,0.8096141947366853,-0.9420501578492275
MOD-00549,2026-08-14 13:00:00,60,2.5735000000000006,1.7086231262614127,-1.59731837018703
MOD-00549,2026-08-14 14:00:00,60,2.400833333333333,0.7010946511258047,-1.9358483927098142
MOD-00549,2026-08-14 15:00:00,60,1.2924999999999995,0.16942239459104835,-0.9221262726134376
MOD-00549,2026-08-14 16:00:00,60,2.0338333333333334,1.2874028607490553,-0.8037207341520418
MOD-00549,2026-08-14 17:00:00,60,3.261,1.281088091542965,-2.370354614492057
MOD-00549,2026-08-14 18:00:00,60,3.9455,1.8811041984462824,-3.07176390264394
MOD-00549,2026-08-14 19:00:00,60,4.540666666666667,1.7686435393526874,-3.489968606051973
MOD-00549,2026-08-14 20:00:00,59,4.769830508474578,-0.07605769331824401,-2.9227311567237595
MOD-00549,2026-08-14 21:00:00,60,4.819333333333333,-2.786619839027244,1.1609690349548747
MOD-00549,2026-08-14 22:00:00,60,5.170333333333335,-3.1783113609045044,1.044890740488586
MOD-00549,2026-08-14 23:00:00,60,4.605666666666666,-1.6952446289762313,3.191202404067375
MOD-00549,2026-08-15 00:00:00,60,4.983833333333333,-0.3379126450984919,4.934377963899847
MOD-00549,2026-08-15 01:00:00,60,4.763333333333333,-1.2089929971963187,4.580842367346457
